"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575145004143,40.5,33.96,0,26.32,45
1575145004159,40.5,33.96,0,26.32,45
1575145004539,40.5,33.93,0,26.32,44
1575145005740,40.5,33.94,0,26.43,45
1575145005756,40.5,33.94,0,26.43,45
1575145005771,40.5,33.94,0,26.43,45
1575145005785,40.5,33.94,0,26.43,45
1575145005800,40.5,33.94,0,26.43,45
1575145005815,40.5,33.94,0,26.43,45
1575145006510,40.5,33.96,0,26.65,45
1575145007283,40.5,33.95,0,26.76,44
1575145008098,40.5,33.96,0,26.26,45
1575145008879,40.5,33.94,0,26.48,44
1575145009681,40.5,33.94,0,26.54,44
1575145011370,40.5,33.95,0,26.43,45
1575145011386,40.5,33.95,0,26.43,45
1575145012062,40.5,33.96,0,26.2,47
1575145012914,40.5,33.95,0,26.37,45
1575145013657,40.5,33.96,0,26.59,45
1575145014477,40.5,33.45,0,26.59,45
1575145016167,40.5,33.95,0,26.59,45
1575145016865,40.5,33.95,0,26.7,45
1575145018590,40.5,33.95,0,26.87,45
1575145018606,40.5,33.95,0,26.87,45
1575145019275,40.5,33.98,0,26.7,51
1575145020083,40.5,33.96,0,26.59,44
1575145021804,40.5,33.96,0,26.7,45
1575145021821,40.5,33.96,0,26.7,45
1575145021837,40.5,33.96,0,26.7,45
1575145021855,40.5,33.96,0,26.7,45
1575145021871,40.5,33.96,0,26.7,45
1575145021888,40.5,33.96,0,26.7,45
1575145022587,40.5,33.96,0,26.87,44
1575145023387,40.5,33.97,0,26.59,44
1575145024189,40.5,33.98,0,26.7,45
1575145024990,40.5,33.97,0,26.76,44
1575145025796,40.5,33.96,0,26.76,45
1575145026592,40.5,33.97,0,26.43,45
1575145028398,40.5,33.95,0,26.54,45
1575145028416,40.5,33.95,0,26.54,45
1575145028432,40.5,33.95,0,26.54,45
1575145028448,40.5,33.95,0,26.54,45
1575145028465,40.5,33.95,0,26.54,45
1575145028482,40.5,33.95,0,26.54,45
1575145029199,40.5,33.97,0,26.98,45
1575145030006,40.5,33.96,0,26.26,45
1575145030672,40.5,33.97,0,26.76,45
1575145031605,40.5,33.98,0,27.04,45
1575145032407,40.5,33.98,0,26.76,45
1575145033212,40.5,33.99,0,26.54,45
1575145034011,40.5,33.96,0,26.82,45
1575145034814,40.5,33.98,0,26.98,45
1575145035616,40.5,33.96,0,26.76,45
1575145036416,40.5,33.98,0,26.7,45
1575145037217,40.5,33.98,0,26.48,47
1575145038027,40.5,33.99,0,26.7,45
1575145038824,40.5,33.98,0,26.93,45
1575145039633,40.5,33.97,0,26.87,45
1575145040432,40.5,33.98,0,26.93,45
1575145041434,40.5,33.99,0,26.59,45
1575145042245,40.5,33.98,0,26.82,45
1575145043043,40.5,33.97,0,26.82,44
1575145043846,40.5,34,0,26.98,44
1575145044650,40.5,33.98,0,27.09,44
1575145045460,40.5,33.98,0,27.26,45
1575145046255,40.5,34,0,26.93,44
1575145047058,40.5,33.98,0,26.98,45
1575145047863,40.5,33.99,0,27.32,44
1575145048661,40.5,34,0,26.82,44
1575145049464,40.5,33.98,0,27.26,44
1575145050269,40.5,34.01,0,27.04,45
1575145051067,40.5,34.01,0,27.04,44
1575145051870,40.5,33.99,0,26.82,44
1575145052675,40.5,34,0,27.09,44
1575145053674,40.5,34,0,27.37,43
1575145054479,40.5,34,0,27.32,44
1575145055283,40.5,34,0,27.59,44
1575145056300,40.5,33.99,0,27.43,43
1575145056878,40.5,34.01,0,27.15,43
1575145057683,40.5,34,0,27.04,44
1575145058485,40.5,34,0,27.37,43
1575145059454,40.5,34,0,27.21,43
1575145060095,40.5,34.02,0,27.26,43
1575145060899,40.5,34.01,0,27.26,44
1575145061701,40.5,34,0,27.32,43
1575145062646,40.5,34,0,27.43,43
1575145063301,40.5,34.01,0,27.71,43
1575145064109,40.5,34,0,27.37,43
1575145064914,40.5,34.02,0,27.21,44
1575145065848,40.5,34.01,0,27.54,43
1575145066717,41,34,0,27.54,44
1575145067518,40.5,34,0,27.48,43
1575145068323,40.5,34.02,0,27.48,44
1575145069079,41,34.02,0,27.43,43
1575145069927,40.5,34.02,0,27.76,44
1575145070736,41,34.01,0,27.82,44
1575145071530,41,34.01,0,27.71,44
1575145072266,40.5,34.04,0,27.65,44
1575145073137,41,34.03,0,27.59,45
1575145073937,41,34.06,0,27.59,44
1575145074739,41,34.03,0,27.09,44
1575145075543,41,34.02,0,28.15,43
1575145076346,41,34.02,0,27.71,43
1575145077148,41,34.04,0,27.37,44
1575145078148,41,34.03,0,27.65,44
1575145078950,41,34.03,0,27.93,43
1575145079761,41,34.03,0,27.98,45
1575145080577,41,34.02,0,27.43,44
1575145081355,41,34.03,0,27.98,44
1575145082163,41,34.04,0,27.82,44
1575145082971,41,34.04,0,27.71,44
1575145083772,41,34.03,0,28.15,44
1575145084573,41,34.04,0,27.37,44
1575145085374,41,34.04,0,28.09,44
1575145086180,41,34.04,0,27.71,44
1575145086975,41,34.04,0,28.21,44
1575145087775,41,34.06,0,27.87,44
1575145088584,41,34.07,0,27.98,44
1575145089391,41,34.06,0,27.98,43
1575145090190,41,34.07,0,28.04,43
