"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575042780999,37.5,40.77,67,16.36,74
1575042781797,37.5,40.76,67,16.75,49
1575042782602,37.5,40.74,67,16.47,54
1575042783607,37.5,40.77,67,16.53,64
1575042784435,37.5,40.77,67,16.59,60
1575042785232,37.5,40.75,67,16.81,57
1575042786021,37.5,40.75,67,16.25,50
1575042786827,37.5,40.77,67,16.53,59
1575042787631,37.5,40.75,67,16.81,66
1575042788439,37.5,40.78,67,16.75,52
1575042789248,37.5,40.75,67,16.81,47
1575042790041,37.5,40.75,67,16.64,66
1575042790850,37.5,40.77,67,16.42,62
1575042791666,37.5,40.77,67,16.75,66
1575042792451,37.5,40.74,67,16.42,54
1575042793262,37.5,40.75,67,16.53,61
1575042794069,37.5,40.77,67,16.59,67
1575042794876,37.5,40.75,67,16.2,60
1575042795682,37.5,40.77,67,16.53,45
1575042796485,37.5,40.76,67,16.64,52
1575042797292,37.5,40.75,67,16.64,48
1575042798300,37.5,40.76,67,16.36,65
1575042799123,37.5,40.75,67,16.36,61
1575042799910,37.5,40.77,67,16.59,60
1575042800721,37.5,40.73,67,16.59,62
1575042801532,37.5,40.77,67,16.7,58
1575042802322,37.5,40.75,67,16.7,51
1575042803144,37.5,40.77,67,16.59,46
1575042803940,37.5,40.75,66,16.36,66
1575042804737,37.5,40.76,67,16.53,74
1575042805551,37.5,40.75,67,16.42,66
1575042806357,37.5,40.76,67,16.59,57
1575042807159,37.5,40.76,67,16.59,47
1575042807964,37.5,40.77,67,16.53,53
1575042808769,37.5,40.75,67,16.53,62
1575042809591,37.5,40.75,67,17.03,49
1575042810376,37.5,40.76,67,16.25,45
1575042811192,37.5,40.76,67,16.47,54
1575042812797,37.5,40.77,69,16.47,52
1575042813805,37.5,40.76,68,16.53,47
1575042814609,37.5,40.75,68,16.42,61
1575042815414,37.5,40.76,68,16.53,67
1575042816225,37.5,40.76,68,16.42,61
1575042817024,37.5,40.75,68,16.47,64
1575042817847,37.5,40.77,68,16.81,67
1575042818606,37.5,40.75,68,16.47,63
1575042819456,37.5,40.77,68,17.03,70
1575042820259,37.5,40.75,68,16.36,69
1575042821059,37.5,40.75,68,16.53,47
1575042821801,37.5,40.77,68,16.92,62
1575042822679,37.5,40.75,68,16.64,72
1575042823483,37.5,40.75,68,16.81,64
1575042824309,37.5,40.75,68,16.47,66
1575042825088,37.5,40.75,68,16.7,62
1575042825899,37.5,40.75,68,16.7,67
1575042826711,37.5,40.78,68,16.53,54
1575042827506,37.5,40.76,68,16.31,56
1575042828318,37.5,40.75,68,16.75,62
1575042829128,37.5,40.76,67,16.59,68
1575042829934,37.5,40.74,68,16.92,53
1575042830930,37.5,40.77,68,16.7,49
1575042831743,37.5,40.73,68,16.75,62
1575042832544,37.5,40.74,68,16.31,63
1575042833340,37.5,40.76,68,16.59,52
1575042834158,37.5,40.73,68,16.47,47
