"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575131988418,39.5,33.28,190,1.35,44
1575131989259,39.5,33.27,191,1.02,45
1575131990008,39.5,33.27,191,1.8,44
1575131990809,39.5,33.29,192,1.35,44
1575131991617,39.5,33.28,193,1.63,45
1575131992504,39.5,33.32,194,1.07,44
1575131993407,39.5,33.28,195,1.52,45
1575131994211,39.5,33.29,196,1.07,45
1575131995028,39.5,33.28,197,1.46,45
1575131995677,39.5,33.32,197,1.13,44
1575131996612,39.5,33.28,198,1.29,45
1575131997485,39.5,33.3,199,1.52,47
1575131998215,39.5,33.3,200,1.41,47
1575131999020,39.5,33.33,200,1.46,45
1575131999817,39.5,33.29,201,1.68,44
1575132000595,39.5,33.32,202,1.24,45
1575132001415,40,33.32,203,1.46,46
1575132002205,39.5,33.32,203,1.13,45
1575132003009,40,33.32,204,1.41,44
1575132004011,40,33.33,204,1.07,45
1575132004824,40,33.33,205,1.46,45
1575132005609,40,33.33,205,1.46,44
1575132006410,40,33.33,206,1.35,44
1575132007213,40,33.34,206,1.8,43
1575132008041,40,33.35,207,1.41,44
1575132008816,40,33.35,208,1.63,44
1575132009708,40,33.34,208,1.46,43
1575132010415,40,33.35,209,1.35,45
1575132011215,40,33.33,209,1.46,45
1575132012007,40,33.34,210,1.46,45
1575132012816,40,33.36,210,1.46,44
1575132013612,40,33.35,211,1.24,48
1575132014624,40,33.35,211,1.46,45
1575132015405,40,33.34,212,1.57,44
1575132016219,40,33.34,212,1.57,44
1575132017011,40,33.36,212,1.63,45
1575132017817,40,33.36,213,1.57,44
1575132018611,40,33.36,213,1.41,44
1575132019415,40,33.38,214,1.46,47
1575132020208,40,33.38,214,1.8,44
1575132021015,40,33.36,214,1.57,45
1575132021877,40,33.37,215,1.63,43
1575132022612,40,33.37,215,1.57,45
1575132023411,40,33.37,215,1.46,44
1575132024482,40,33.38,216,1.63,44
1575132025216,40,33.39,216,1.46,43
1575132026006,40,33.4,216,1.57,43
1575132026811,40,33.39,217,1.74,44
1575132027650,40,33.38,217,1.41,44
1575132028412,40,33.39,217,1.46,45
1575132029214,40,33.4,217,1.96,43
1575132030021,40,33.39,217,1.18,44
1575132030879,40,33.4,218,1.18,44
1575132031610,40,33.4,218,1.85,44
1575132032486,40,33.39,218,1.29,45
1575132033311,40,33.39,218,1.57,46
1575132034056,40,33.42,219,1.68,45
1575132035015,40,33.41,219,1.35,45
1575132035817,40,33.41,219,1.41,44
1575132036610,40,33.4,219,0.85,45
1575132037410,40,33.41,220,1.74,43
1575132038211,40,33.41,220,1.68,45
1575132039005,40,33.43,220,1.96,45
1575132039813,40,33.4,220,1.8,46
1575132040615,40,33.42,220,1.85,44
1575132041409,40,33.42,220,0.85,45
1575132042211,40,33.42,221,1.46,44
1575132043016,40,33.43,221,1.74,44
1575132043894,40,33.43,221,1.85,44
1575132044814,40,33.42,221,1.46,45
1575132045612,40,33.44,221,1.35,45
1575132046432,40,33.44,222,1.63,45
1575132047270,40,33.44,222,1.68,43
1575132048000,40,33.45,222,1.41,45
1575132048808,40,33.44,222,1.96,46
1575132049601,40,33.45,222,1.63,44
1575132050403,40,33.44,222,1.63,45
1575132051205,40,33.47,222,1.74,44
1575132052011,40,33.47,223,1.46,44
1575132052812,40,33.45,222,1.63,44
1575132053605,40,33.47,223,1.57,43
1575132054613,40,33.47,223,1.74,45
1575132055414,40,33.45,223,1.24,44
1575132056219,40,33.47,223,1.85,44
1575132057011,40,33.47,224,1.85,44
1575132057693,40,33.49,223,1.57,45
1575132058632,40,33.48,223,1.8,45
1575132059409,40,33.48,224,1.57,44
1575132060207,40.5,33.5,223,1.63,44
1575132061018,40.5,33.5,223,1.68,44
1575132061814,40.5,33.49,224,1.63,44
1575132062618,40.5,33.48,224,2.02,45
1575132063420,40.5,33.48,224,1.63,46
1575132064218,40.5,33.5,224,2.07,45
1575132065212,40.5,33.5,224,1.74,45
1575132066018,40.5,33.5,224,1.68,44
1575132066806,40.5,33.5,224,1.74,43
1575132067610,40.5,33.51,224,1.85,45
1575132068411,40.5,33.49,225,1.8,44
1575132069913,40.5,33.5,224,1.96,44
1575132070809,40.5,33.52,225,2.13,44
1575132071622,40.5,33.5,224,1.68,45
1575132073209,40.5,33.5,225,2.35,44
1575132074004,40.5,33.51,225,2.35,44
1575132074812,40.5,33.52,225,1.68,45
1575132075645,40.5,33.52,225,1.63,45
1575132076607,40.5,33.52,225,1.96,43
1575132077417,40.5,33.52,225,1.41,43
1575132078219,40.5,33.54,225,1.96,46
1575132079015,40.5,33.53,225,2.02,46
1575132079802,40.5,33.55,225,1.74,43
1575132080662,40.5,33.53,225,2.02,45
1575132081523,40.5,33.54,225,2.02,44
1575132082206,40.5,33.53,225,1.41,44
1575132083015,40.5,33.56,225,2.35,45
1575132083817,40.5,33.55,225,1.96,44
1575132084616,40.5,33.55,225,1.57,47
