"Time(s)","Humidity","Temperature","Light","IR Temperature","Noise"
1575140092559,50.5,30.47,0,48.61,47
1575140093362,50.5,30.48,0,48.46,46
1575140094157,50.5,30.48,0,48.16,47
1575140094955,50.5,30.49,0,48.9,45
1575140095760,50.5,30.51,0,49.2,46
1575140096564,50.5,30.54,0,49.13,46
1575140097370,50.5,30.55,0,49.2,46
1575140098360,50.5,30.58,0,48.39,46
1575140099160,50.5,30.54,0,49.13,46
1575140099959,50.5,30.57,0,48.76,47
1575140100759,50.5,30.58,0,48.98,46
1575140101563,50,30.6,0,49.13,47
1575140102359,50,30.61,0,49.2,46
1575140103160,50,30.61,0,48.68,47
1575140103959,50,30.62,0,48.83,47
1575140104759,50,30.64,0,48.76,46
1575140105558,50,30.66,0,49.35,46
1575140106365,50,30.68,0,49.05,46
1575140107161,50,30.67,0,49.13,46
1575140107971,50,30.68,0,49.5,46
1575140108800,50,30.7,0,49.35,46
1575140109767,50,30.72,0,49.27,46
1575140110711,50,30.72,0,49.57,48
1575140111359,50,30.73,0,49.57,47
1575140112158,50,30.75,0,49.79,47
1575140112963,50,30.74,0,49.79,46
1575140113893,49.5,30.77,0,49.5,46
1575140114565,49.5,30.77,0,50.09,46
1575140115360,49.5,30.81,0,49.79,47
1575140116164,49.5,30.81,0,49.79,47
1575140117104,49.5,30.81,0,49.94,46
1575140117760,49.5,30.83,0,50.24,46
1575140118758,49.5,30.82,0,49.94,46
1575140119559,49.5,30.84,0,50.09,46
1575140120320,49.5,30.86,0,50.09,47
1575140121161,49.5,30.87,0,50.31,46
1575140121958,49.5,30.88,0,50.16,46
1575140122757,49.5,30.87,0,50.16,46
1575140123515,49.5,30.91,0,50.31,47
1575140124359,49.5,30.91,0,50.16,47
1575140125158,49.5,30.94,0,50.46,46
1575140125971,49.5,30.93,0,50.31,46
1575140126759,49.5,30.96,0,50.6,46
1575140127564,49.5,30.96,0,50.6,48
1575140128558,49.5,30.97,0,50.38,47
1575140129359,49,30.98,0,50.38,47
1575140130160,49,30.99,0,50.6,46
1575140130958,49,30.99,0,50.46,45
1575140131760,49,31.02,0,50.24,47
1575140132560,49,31.01,0,50.6,46
1575140133359,49,31.03,0,50.75,47
1575140134160,49,31.04,0,50.46,45
1575140134962,49,31.04,0,50.6,47
1575140135761,49,31.06,0,50.9,47
1575140136562,49,31.07,0,50.53,46
1575140137362,49,31.07,0,50.75,45
1575140138159,49,31.11,0,50.83,45
1575140139159,49,31.11,0,51.12,49
1575140139958,49,31.12,0,51.05,46
1575140140759,49,31.12,0,50.75,47
1575140141561,49,31.11,0,50.97,46
1575140142358,48.5,31.14,0,51.57,47
1575140143160,48.5,31.16,0,50.83,46
1575140143966,48.5,31.16,0,51.12,46
1575140144763,48.5,31.17,0,51.34,45
1575140145565,48.5,31.18,0,51.49,46
1575140146360,48.5,31.19,0,51.49,46
1575140147164,48.5,31.21,0,51.64,47
1575140147960,48.5,31.2,0,51.34,47
1575140149094,48.5,31.21,0,51.12,47
1575140149775,48.5,31.22,0,51.64,47
1575140150560,48.5,31.23,0,51.49,48
1575140151361,48.5,31.27,0,51.64,46
1575140152339,48.5,31.27,0,51.27,47
1575140152965,48.5,31.28,0,51.49,47
1575140153759,48.5,31.28,0,51.57,46
1575140154558,48.5,31.3,0,51.42,46
1575140155502,48.5,31.31,0,51.86,47
1575140156167,48,31.33,0,50.97,47
1575140156959,48,31.32,0,51.64,46
1575140157759,48,31.34,0,52.01,47
1575140158560,48,31.36,0,51.71,45
1575140159668,48,31.35,0,52.01,47
1575140160449,48,31.35,0,52.01,46
1575140161160,48,31.38,0,52.01,47
1575140161914,48,31.38,0,52.16,46
1575140162759,48,31.41,0,52.01,46
1575140163559,48,31.42,0,52.08,47
1575140164361,48,31.43,0,51.94,47
1575140165131,48,31.44,0,52.16,46
1575140165960,48,31.43,0,52.16,46
1575140166758,48,31.44,0,52.08,46
1575140167557,48,31.47,0,52.08,46
1575140168359,48,31.48,0,52.01,47
1575140169372,48,31.47,0,52.16,47
1575140170160,48,31.47,0,52.01,47
1575140170959,48,31.49,0,52.23,45
1575140171759,47.5,31.51,0,52.31,47
1575140172565,47.5,31.53,0,52.38,46
1575140173359,47.5,31.55,0,52.01,46
1575140174156,47.5,31.53,0,51.86,46
1575140174967,47.5,31.57,0,52.23,46
1575140175755,47.5,31.58,0,52.16,46
1575140176562,47.5,31.57,0,52.31,46
1575140177359,47.5,31.58,0,52.23,46
1575140178158,47.5,31.59,0,52.97,47
1575140179183,47.5,31.61,0,52.68,47
1575140179959,47.5,31.61,0,52.31,46
1575140180756,47.5,31.61,0,52.23,47
1575140181556,47.5,31.63,0,52.6,47
1575140182358,47.5,31.64,0,52.53,46
1575140183157,47.5,31.64,0,52.6,46
1575140183959,47.5,31.67,0,52.6,46
1575140184759,47.5,31.65,0,52.68,45
1575140185601,47.5,31.68,0,53.27,49
1575140186362,47.5,31.7,0,52.75,47
